id,member_id,loan_amount,funded_amount,funded_amount_inv,term,int_rate,instalment,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,open_accounts,total_accounts,out_prncp,out_prncp_inv,total_payment,total_payment_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,last_credit_pull_date,collections_12_mths_ex_med,policy_code,application_type 
38211876,40995632,32000,32000.0,32000.0,60 months,17.86,810.16,D,D5,10+ years,RENT,128000.0,Verified,2021-01,Current,n,debt_consolidation,24.04,2,1984-06,0,10,33,27648.47,27648.47,9658.42,9658.42,4351.53,5306.89,0.0,0.0,0.0,2022-01,810.16,2022-01,0.0,1,INDIVIDUAL
38211808,40995561,21000,21000.0,21000.0,36 months,14.99,727.87,C,C5,3 years,RENT,80000.0,Verified,2021-01,Fully Paid,n,debt_consolidation,19.98,0,2004-11,2,26,37,0.0,0.0,22638.88,22638.88,21000.0,1638.88,0.0,0.0,0.0,2021-07,19034.51,2021-07,0.0,1,INDIVIDUAL
38211794,40995547,35000,35000.0,35000.0,60 months,24.99,1027.1,F,F4,< 1 year,MORTGAGE,100000.0,Verified,2021-01,Fully Paid,n,debt_consolidation,25.19,0,2005-08,1,11,15,0.0,0.0,35703.97,35703.97,35000.0,703.97,0.0,0.0,0.0,2021-02,35801.15,2022-01,0.0,1,INDIVIDUAL
38211781,40995534,32000,32000.0,32000.0,60 months,21.99,883.63,E,E5,3 years,MORTGAGE,115000.0,Verified,2021-01,Current,n,debt_consolidation,18.09,0,1998-11,3,23,41,28050.86,28050.86,10525.37,10525.37,3949.14,6576.23,0.0,0.0,0.0,2022-01,883.63,2022-01,0.0,1,INDIVIDUAL
38211735,40995488,16000,16000.0,16000.0,60 months,11.44,351.4,B,B4,3 years,MORTGAGE,50000.0,Not Verified,2021-01,Current,n,credit_card,35.99,0,1993-10,0,9,27,13709.13,13709.13,3922.65,3922.65,2290.87,1631.78,0.0,0.0,0.0,2021-12,351.4,2022-01,0.0,1,INDIVIDUAL
38211687,40995440,19475,19475.0,19475.0,60 months,16.49,478.68,D,D3,6 years,OWN,65000.0,Verified,2021-01,Current,n,debt_consolidation,28.3,1,1985-04,1,17,42,16741.8,16741.8,5708.48,5708.48,2733.2,2975.28,0.0,0.0,0.0,2022-01,478.68,2022-01,0.0,1,INDIVIDUAL
38211597,40995344,12000,12000.0,12000.0,60 months,17.14,299.14,D,D4,4 years,OWN,36000.0,Verified,2021-01,Current,n,credit_card,31.27,0,2000-04,1,13,15,10151.84,10151.84,3743.55,3743.55,1848.16,1895.39,0.0,0.0,0.0,2022-01,299.14,2022-01,0.0,1,INDIVIDUAL
38211595,40995342,32000,32349.235276589254,31900.0,36 months,11.99,1062.71,B,B5,10+ years,MORTGAGE,151000.0,Verified,2021-01,Current,n,debt_consolidation,31.18,0,1985-02,0,15,31,22577.63,22507.08,12709.89,12670.17,9422.37,3287.52,0.0,0.0,0.0,2022-01,1062.71,2022-01,0.0,1,INDIVIDUAL
38211577,40995324,6725,6725.0,6725.0,36 months,19.24,247.33,E,E2,1 year,RENT,20000.0,Verified,2021-01,Current,n,medical,36.85,1,2010-12,0,11,12,4895.12,4895.12,2953.58,2953.58,1829.88,1123.7,0.0,0.0,0.0,2022-01,247.33,2022-01,0.0,1,INDIVIDUAL
38211571,40995317,6000,6000.0,6000.0,36 months,11.99,199.26,B,B5,6 years,MORTGAGE,61200.0,Not Verified,2021-01,Fully Paid,n,debt_consolidation,12.27,0,1998-08,1,10,19,0.0,0.0,6125.76,6125.76,6000.0,125.76,0.0,0.0,0.0,2021-03,5934.49,2022-01,0.0,1,INDIVIDUAL
38211542,40995288,19200,19200.0,19200.0,36 months,14.31,449.85,C,C4,7 years,MORTGAGE,86000.0,Not Verified,2021-01,Current,n,credit_card,8.83,1,1997-10,0,15,24,16368.37,16368.37,5367.67,5367.67,2831.63,2536.04,0.0,0.0,0.0,2022-01,449.85,2022-01,0.0,1,INDIVIDUAL
38211504,40995246,22000,22000.0,22000.0,36 months,12.39,734.82,C,C1,3 years,RENT,56000.0,Verified,2021-01,Fully Paid,n,debt_consolidation,35.66,0,2005-12,1,24,36,0.0,0.0,22997.45,22997.45,22000.0,997.45,0.0,0.0,0.0,2021-06,15588.46,2021-06,0.0,1,INDIVIDUAL
38211503,40995245,16000,16000.0,16000.0,36 months,6.99,493.97,A,A3,10+ years,MORTGAGE,102000.0,Verified,2021-01,Current,n,debt_consolidation,14.67,0,1979-06,0,5,10,11033.65,11033.65,5915.21,5915.21,4966.35,948.86,0.0,0.0,0.0,2022-01,493.97,2022-01,0.0,1,INDIVIDUAL
38211445,40995181,5600,5600.0,5600.0,36 months,13.814855232957216,190.48,C,C3,< 1 year,RENT,45000.0,Verified,2021-01,Current,n,debt_consolidation,17.79,0,2007-08,0,5,7,3980.28,3980.28,2277.26,2277.26,1619.72,657.54,0.0,0.0,0.0,2022-01,190.48,2022-01,0.0,1,INDIVIDUAL
38211424,40995159,13200,13200.0,13200.0,36 months,8.19,414.8,A,A5,10+ years,RENT,91000.0,Not Verified,2021-01,Current,n,debt_consolidation,22.06,0,1980-09,1,26,45,9153.84,9153.84,4965.59,4965.59,4046.16,919.43,0.0,0.0,0.0,2022-01,414.8,2022-01,0.0,1,INDIVIDUAL
38211398,40995129,16000,16000.0,16000.0,60 months,15.59,385.62,D,D1,8 years,OWN,90000.0,Not Verified,2021-01,Current,n,debt_consolidation,12.35,0,1998-12,1,19,42,13707.75,13707.75,4599.72,4599.72,2292.25,2307.47,0.0,0.0,0.0,2022-01,385.62,2022-01,0.0,1,INDIVIDUAL
38211397,40995128,25000,25000.0,25000.0,60 months,12.39,561.06,C,C1,10+ years,MORTGAGE,85000.0,Verified,2021-01,Current,n,debt_consolidation,31.05,0,1982-04,0,18,38,21151.07,21151.07,6698.3,6698.3,3848.93,2849.37,0.0,0.0,0.0,2022-01,561.06,2022-01,0.0,1,INDIVIDUAL
38211366,40995095,6000,6000.0,6000.0,36 months,11.99,199.26,B,B5,1 year,MORTGAGE,70000.0,Verified,2021-01,Current,n,house,15.46,0,1997-04,3,7,16,4233.38,4233.38,2383.13,2383.13,1766.62,616.51,0.0,0.0,0.0,2022-01,199.26,2022-01,0.0,1,INDIVIDUAL
38211277,40994998,16800,16800.0,16800.0,36 months,11.44,553.52,B,B4,5 years,RENT,43000.0,Not Verified,2021-01,Fully Paid,n,debt_consolidation,26.12,0,1998-04,1,10,22,0.0,0.0,18406.07,18406.07,16800.0,1606.07,0.0,0.0,0.0,2021-12,12892.22,2022-01,0.0,1,INDIVIDUAL
38211183,40994896,13500,13335.54630233842,13500.0,60 months,9.869516162001105,283.46,B,B2,< 1 year,MORTGAGE,91000.0,Not Verified,2021-01,Current,n,debt_consolidation,5.84,0,1996-12,0,7,17,11284.93,11284.93,3387.28,3387.28,2215.07,1172.21,0.0,0.0,0.0,2022-01,283.46,2022-01,0.0,1,INDIVIDUAL
38202331,40986102,3000,3000.0,3000.0,36 months,13.66,102.04,C,C3,10+ years,RENT,44000.0,Not Verified,2021-01,Current,n,other,22.26,0,2004-04,1,8,26,1294.18,1294.18,2039.93,2039.93,1705.82,334.11,0.0,0.0,0.0,2022-01,102.04,2022-01,0.0,1,INDIVIDUAL
38202328,40986099,20000,20000.0,20000.0,60 months,19.99,529.77,E,E3,10+ years,RENT,85000.0,Verified,2021-01,Current,n,credit_card,27.62,1,1986-09,0,7,18,17412.14,17412.14,6312.82,6312.82,2587.86,3724.96,0.0,0.0,0.0,2022-01,529.77,2022-01,0.0,1,INDIVIDUAL
38202235,40985999,10800,10800.0,10800.0,60 months,19.24,281.59,E,E2,10+ years,MORTGAGE,42000.0,Not Verified,2021-01,Current,n,debt_consolidation,18.74,0,1994-05,1,21,26,9377.74,9377.74,3355.99,3355.99,1422.26,1933.73,0.0,0.0,0.0,2022-01,281.59,2022-01,0.0,1,INDIVIDUAL
38202222,40985986,35000,35000.0,35000.0,60 months,14.99,832.47,C,C5,1 year,MORTGAGE,115000.0,Verified,2021-01,Current,n,credit_card,12.52,0,1994-10,3,16,51,29917.03,29917.03,9931.35,9931.35,5082.97,4848.38,0.0,0.0,0.0,2022-01,832.47,2022-01,0.0,1,INDIVIDUAL
38202155,40985918,12000,12000.0,12000.0,36 months,8.67,379.76,B,B1,< 1 year,RENT,29000.0,Verified,2021-01,Current,n,debt_consolidation,32.33,0,1993-09,0,6,28,8340.11,8340.11,4545.56,4545.56,3659.89,885.67,0.0,0.0,0.0,2022-01,379.76,2022-01,0.0,1,INDIVIDUAL
38202144,40985907,25000,25000.0,25000.0,36 months,6.49,766.12,A,A2,4 years,RENT,91000.0,Verified,2021-01,Current,n,credit_card,12.22,0,2000-09,1,8,33,17199.75,17199.75,9175.41,9175.41,7800.25,1375.16,0.0,0.0,0.0,2022-01,766.12,2022-01,0.0,1,INDIVIDUAL
38202131,40985893,10750,10750.0,10750.0,36 months,20.99,404.96,E,E4,10+ years,MORTGAGE,35000.0,Not Verified,2021-01,Fully Paid,n,other,34.71,0,1998-06,0,7,17,0.0,0.0,12793.86,12793.86,10750.0,2043.86,0.0,0.0,0.0,2022-01,8364.37,2022-01,0.0,1,INDIVIDUAL
38202106,40985866,8000,8000.0,8000.0,36 months,13.66,272.11,C,C3,1 year,RENT,135000.0,Verified,2021-01,Current,n,debt_consolidation,19.16,0,1995-10,2,12,36,5559.91,5559.91,3364.74,3364.74,2440.09,924.65,0.0,0.0,0.0,2022-01,272.11,2022-01,0.0,1,INDIVIDUAL
38202091,40985851,13250,13250.0,13250.0,60 months,17.14,330.3,D,D4,3 years,RENT,37000.0,Verified,2021-01,Current,n,debt_consolidation,32.7,0,2004-02,1,7,19,11417.95,11417.95,3938.37,3938.37,1832.05,2106.32,0.0,0.0,0.0,2022-01,330.3,2022-01,0.0,1,INDIVIDUAL
38202072,40985832,20825,20825.0,20800.0,36 months,11.44,686.14,B,B4,2 years,OWN,82000.0,Verified,2021-01,Current,n,debt_consolidation,34.16,1,2003-03,1,15,25,14656.93,14639.34,8207.21,8197.36,6168.07,2039.14,0.0,0.0,0.0,2022-01,686.14,2022-01,0.0,1,INDIVIDUAL
38202037,40985797,20000,20000.0,20000.0,36 months,9.49,640.57,B,B2,10+ years,MORTGAGE,100000.0,Not Verified,2021-01,Current,n,debt_consolidation,25.96,2,1998-03,0,6,13,13952.61,13952.61,7665.75,7665.75,6047.39,1618.36,0.0,0.0,0.0,2022-01,640.57,2022-01,0.0,1,INDIVIDUAL
38202006,40985763,15000,14656.218826325592,15000.0,60 months,8.19,305.52,A,A5,10+ years,MORTGAGE,134000.0,Verified,2021-01,Fully Paid,n,debt_consolidation,17.22,1,1987-03,0,19,42,0.0,0.0,15122.39,15122.39,15000.0,122.39,0.0,0.0,0.0,2021-02,15136.04,2022-01,0.0,1,INDIVIDUAL
38201985,40985742,21000,21000.0,21000.0,36 months,18.54,764.91,E,E1,2 years,RENT,65000.0,Verified,2021-01,Late (31-120 days),n,debt_consolidation,12.7,0,2006-05,3,18,22,16276.21,16276.21,7666.58,7666.58,4723.79,2942.79,0.0,0.0,0.0,2021-11,764.91,2022-01,0.0,1,INDIVIDUAL
38201952,40985709,24000,24000.0,24000.0,36 months,18.54,616.52,E,E1,2 years,MORTGAGE,100000.0,Verified,2021-01,Current,n,debt_consolidation,22.8,2,1995-11,2,22,44,20787.44,20787.44,7373.52,7373.52,3212.56,4160.96,0.0,0.0,0.0,2022-01,616.52,2022-01,0.0,1,INDIVIDUAL
38201946,40985702,3000,3000.0,3000.0,36 months,11.44,98.85,B,B4,7 years,RENT,90000.0,Verified,2021-01,Current,n,debt_consolidation,7.21,0,1995-11,0,18,29,2111.37,2111.37,1191.43,1191.43,888.63,302.8,0.0,0.0,0.0,2022-01,107.89,2022-01,0.0,1,INDIVIDUAL
38201944,40985700,7725,7725.0,7725.0,36 months,19.24,284.11,E,E2,3 years,RENT,25000.0,Verified,2021-01,In Grace Period,n,debt_consolidation,29.48,0,1998-04,2,11,13,5813.89,5813.89,3108.7,3108.7,1911.11,1197.59,0.0,0.0,0.0,2022-01,284.11,2022-01,0.0,1,INDIVIDUAL
38201932,40985688,7125,7125.0,7125.0,36 months,18.54,259.53,E,E1,5 years,RENT,24000.0,Not Verified,2021-01,Current,n,debt_consolidation,23.7,0,2004-01,0,8,12,5171.1,5171.1,3140.04,3140.04,1953.9,1186.14,0.0,0.0,0.0,2022-01,259.53,2022-01,0.0,1,INDIVIDUAL
38201920,40985676,1500,1500.0,1500.0,36 months,15.59,52.44,D,D1,10+ years,RENT,60000.0,Verified,2021-01,Current,n,other,6.28,0,1986-08,0,4,5,1075.05,1075.05,626.68,626.68,424.95,201.73,0.0,0.0,0.0,2022-01,52.44,2022-01,0.0,1,INDIVIDUAL
38201815,40985565,9000,9000.0,9000.0,36 months,15.59,314.6,D,D1,3 years,RENT,80000.0,Verified,2021-01,Current,n,debt_consolidation,26.45,0,1995-10,0,9,12,6450.84,6450.84,3759.61,3759.61,2549.16,1210.45,0.0,0.0,0.0,2022-01,314.6,2022-01,0.0,1,INDIVIDUAL
38201807,40985557,27225,27225.0,27225.0,60 months,21.99,751.78,E,E5,10+ years,RENT,68111.0,Verified,2021-01,Current,n,debt_consolidation,35.85,0,2001-03,0,9,24,23865.09,23865.09,8954.84,8954.84,3359.91,5594.93,0.0,0.0,0.0,2022-01,751.78,2022-01,0.0,1,INDIVIDUAL
38201795,40985545,12500,12500.0,12500.0,36 months,15.99,439.41,D,D2,10+ years,MORTGAGE,60000.0,Verified,2021-01,Current,n,debt_consolidation,38.32,0,2002-09,0,10,16,8974.89,8974.89,5250.71,5250.71,3525.11,1725.6,0.0,0.0,0.0,2022-01,439.41,2022-01,0.0,1,INDIVIDUAL
38201787,40985537,6000,6000.0,6000.0,36 months,15.99,210.92,D,D2,10+ years,RENT,109000.0,Not Verified,2021-01,Current,n,debt_consolidation,11.11,0,2003-08,0,7,20,4307.91,4307.91,2520.38,2520.38,1692.09,828.29,0.0,0.0,0.0,2022-01,210.92,2021-07,0.0,1,INDIVIDUAL
38201782,40985532,3000,3000.0,3000.0,36 months,15.447632146633241,104.87,D,D1,10+ years,RENT,31000.0,Verified,2021-01,Current,n,debt_consolidation,13.32,0,1997-06,1,10,16,2150.24,2150.24,1255.84,1255.84,849.76,406.08,0.0,0.0,0.0,2022-01,104.87,2022-01,0.0,1,INDIVIDUAL
38201774,40985524,25000,25000.0,25000.0,36 months,15.59,873.88,D,D1,3 years,MORTGAGE,136000.0,Verified,2021-01,Current,n,debt_consolidation,16.61,0,1999-05,0,13,49,17919.13,17919.13,10443.25,10443.25,7080.87,3362.38,0.0,0.0,0.0,2022-01,873.88,2022-01,0.0,1,INDIVIDUAL
38201712,40985458,12500,12500.0,12500.0,36 months,8.19,392.81,A,A5,2 years,OWN,42000.0,Verified,2021-01,Current,n,debt_consolidation,25.83,0,2003-10,0,11,22,8668.32,8668.32,4708.03,4708.03,3831.68,876.35,0.0,0.0,0.0,2022-01,392.81,2022-01,0.0,1,INDIVIDUAL
38201656,40985399,5600,5600.0,5500.0,36 months,10.49,181.99,B,B3,3 years,OWN,115000.0,Verified,2021-01,In Grace Period,n,credit_card,37.48,0,1997-03,1,20,30,4071.09,3998.39,2016.56,1980.55,1528.91,487.65,0.0,0.0,0.0,2021-12,181.99,2022-01,0.0,1,INDIVIDUAL
38201637,40985377,30000,30000.0,30000.0,36 months,14.99,1039.82,C,C5,10+ years,MORTGAGE,130000.0,Verified,2021-01,Current,n,debt_consolidation,22.77,0,1990-05,0,12,42,21447.36,21447.36,12427.87,12427.87,8552.64,3875.23,0.0,0.0,0.0,2022-01,1039.82,2022-01,0.0,1,INDIVIDUAL
38201622,40985361,21000,21161.738570940368,21000.0,36 months,7.306026586691831,643.54,A,A2,10+ years,MORTGAGE,83356.0,Verified,2021-01,Current,n,credit_card,18.23,0,1978-02,0,25,42,14447.8,14447.8,7707.34,7707.34,6552.2,1155.14,0.0,0.0,0.0,2022-01,643.54,2022-01,0.0,1,INDIVIDUAL
38201614,40985353,18000,18000.0,17900.0,36 months,8.67,569.64,B,B1,10+ years,MORTGAGE,52000.0,Not Verified,2021-01,Fully Paid,n,debt_consolidation,18.76,0,2005-03,0,11,14,0.0,0.0,19303.53,19196.29,18000.0,1303.53,0.0,0.0,0.0,2021-12,13553.42,2021-12,0.0,1,INDIVIDUAL
38201585,40985324,10000,10000.0,10000.0,36 months,7.643923925162548,308.73,A,A3,10+ years,MORTGAGE,70356.0,Verified,2021-01,Current,n,credit_card,5.99,0,1977-08,1,7,12,6896.05,6896.05,3700.88,3700.88,3103.95,596.93,0.0,0.0,0.0,2022-01,308.73,2022-01,0.0,1,INDIVIDUAL
38201574,40985313,16000,16000.0,16000.0,36 months,8.19,502.79,A,A5,7 years,RENT,69000.0,Not Verified,2021-01,Current,n,debt_consolidation,19.94,1,2001-01,0,10,23,11095.54,11095.54,6068.62,6068.62,4904.46,1164.16,0.0,0.0,0.0,2022-01,502.79,2022-01,0.0,1,INDIVIDUAL
38201522,40985259,17500,17500.0,17500.0,60 months,12.99,398.09,C,C2,3 years,RENT,70000.0,Verified,2021-01,Current,n,major_purchase,4.54,0,1983-02,1,9,18,9657.22,9657.22,9652.53,9652.53,7842.78,1809.75,0.0,0.0,0.0,2022-01,598.09,2022-01,0.0,1,INDIVIDUAL
38201501,40985238,7200,7267.462552275611,7200.0,36 months,12.39,240.49,C,C1,9 years,RENT,49000.0,Verified,2021-01,Current,n,major_purchase,15.11,0,1995-08,2,10,54,5088.99,5088.99,2875.97,2875.97,2111.01,764.96,0.0,0.0,0.0,2022-01,240.49,2022-01,0.0,1,INDIVIDUAL
38201414,40985143,5000,5000.0,5000.0,36 months,11.44,164.74,B,B4,2 years,RENT,48000.0,Not Verified,2021-01,Fully Paid,n,debt_consolidation,14.78,0,1999-07,0,6,10,0.0,0.0,5467.34,5467.34,5000.0,467.34,0.0,0.0,0.0,2021-11,3968.9,2022-01,0.0,1,INDIVIDUAL
38201348,40985076,28000,28000.0,28000.0,36 months,8.19,879.88,A,A5,< 1 year,MORTGAGE,150000.0,Verified,2021-01,Current,n,credit_card,7.55,0,2002-10,0,13,26,19417.21,19417.21,10533.08,10533.08,8582.79,1950.29,0.0,0.0,0.0,2022-01,879.88,2022-01,0.0,1,INDIVIDUAL
38201310,40985036,10000,10000.0,10000.0,36 months,6.49,306.45,A,A2,10+ years,MORTGAGE,120000.0,Not Verified,2021-01,Fully Paid,n,credit_card,11.92,1,1992-12,0,8,16,0.0,0.0,10354.29,10354.29,10000.0,354.29,0.0,0.0,0.0,2021-08,8522.8,2021-08,0.0,1,INDIVIDUAL
38201291,40985014,31575,31575.0,31575.0,60 months,14.31,739.78,C,C4,5 years,MORTGAGE,90000.0,Verified,2021-01,Current,n,debt_consolidation,12.8,2,1993-05,0,7,22,26918.45,26918.45,8827.16,8827.16,4656.55,4170.61,0.0,0.0,0.0,2022-01,739.78,2022-01,0.0,1,INDIVIDUAL
38201251,40984972,8400,8400.0,8400.0,36 months,6.99,259.33,A,A3,2 years,OWN,55000.0,Not Verified,2021-01,Current,n,credit_card,14.97,0,2004-12,0,10,19,5792.72,5792.72,3105.44,3105.44,2607.28,498.16,0.0,0.0,0.0,2022-01,259.33,2022-01,0.0,1,INDIVIDUAL
38201175,40984891,18000,18000.0,18000.0,60 months,12.99,409.47,C,C2,2 years,MORTGAGE,240000.0,Verified,2021-01,Fully Paid,n,home_improvement,9.51,0,2000-08,0,14,31,0.0,0.0,19052.88,19052.88,18000.0,1052.88,0.0,0.0,0.0,2021-06,17440.98,2021-06,0.0,1,INDIVIDUAL
38201150,40984864,18150,18150.0,18150.0,60 months,25.8,541.28,G,G1,4 years,OWN,54000.0,Verified,2021-01,Current,n,debt_consolidation,28.38,0,2010-07,0,8,15,16106.86,16106.86,6443.33,6443.33,2043.14,4400.19,0.0,0.0,0.0,2022-01,541.28,2022-01,0.0,1,INDIVIDUAL
38192900,40976674,12000,12000.0,12000.0,36 months,13.66,408.16,C,C3,10+ years,MORTGAGE,118000.0,Not Verified,2021-01,Current,n,debt_consolidation,23.2,0,2002-08,0,12,23,8529.31,8529.31,4879.71,4879.71,3470.69,1409.02,0.0,0.0,0.0,2022-01,408.16,2022-01,0.0,1,INDIVIDUAL
38192880,40976654,15000,15000.0,15000.0,36 months,14.99,519.91,C,C5,10+ years,RENT,42333.0,Verified,2021-01,Current,n,debt_consolidation,30.48,0,2004-09,1,12,24,10723.68,10723.68,6213.94,6213.94,4276.32,1937.62,0.0,0.0,0.0,2022-01,519.91,2022-01,0.0,1,INDIVIDUAL
38192869,40976643,4200,4200.0,4200.0,36 months,6.49,128.71,A,A2,4 years,RENT,70000.0,Not Verified,2021-01,Fully Paid,n,debt_consolidation,23.35,0,1997-01,0,12,14,0.0,0.0,4230.76,4230.76,4200.0,30.76,0.0,0.0,0.0,2021-02,4233.79,2022-01,0.0,1,INDIVIDUAL
38192857,40976630,12000,12000.0,12000.0,36 months,8.67,379.76,B,B1,10+ years,RENT,39000.0,Verified,2021-01,Current,n,credit_card,10.31,0,2004-05,0,5,7,8340.11,8340.11,4551.34,4551.34,3659.89,891.45,0.0,0.0,0.0,2022-01,379.76,2022-01,0.0,1,INDIVIDUAL
38192791,40976562,24000,24000.0,23950.0,60 months,9.49,503.93,B,B2,< 1 year,OWN,78000.0,Verified,2021-01,Current,n,credit_card,11.69,0,2003-09,1,25,45,20062.08,20020.28,6021.85,6009.3,3937.92,2083.93,0.0,0.0,0.0,2022-01,503.93,2022-01,0.0,1,INDIVIDUAL
38192761,40976532,21000,21000.0,21000.0,60 months,16.49,516.17,D,D3,10+ years,RENT,95931.0,Verified,2021-01,Fully Paid,n,house,4.23,3,1993-01,2,6,20,0.0,0.0,22463.53,22463.53,21000.0,1463.53,0.0,0.0,0.0,2021-06,20437.33,2021-11,0.0,1,INDIVIDUAL
38192734,40976504,28775,28775.0,28775.0,60 months,12.39,645.77,C,C1,10+ years,RENT,60000.0,Verified,2021-01,Current,n,credit_card,26.23,0,1984-07,0,48,65,24735.39,24735.39,7213.35,7213.35,4039.61,3173.74,0.0,0.0,0.0,2021-12,775.46,2022-01,0.0,1,INDIVIDUAL
38192729,40976498,10500,10500.0,10500.0,36 months,11.99,348.71,B,B5,5 years,OWN,48500.0,Verified,2021-01,Current,n,debt_consolidation,27.17,0,2000-03,0,8,16,7408.18,7408.18,4170.53,4170.53,3091.82,1078.71,0.0,0.0,0.0,2022-01,348.71,2022-01,0.0,1,INDIVIDUAL
38192679,40976446,24000,24000.0,24000.0,60 months,11.99,533.75,B,B5,3 years,MORTGAGE,65000.0,Verified,2021-01,Current,n,debt_consolidation,25.98,0,2002-04,1,11,25,20272.15,20272.15,6373.03,6373.03,3727.85,2645.18,0.0,0.0,0.0,2022-01,533.75,2022-01,0.0,1,INDIVIDUAL
38192631,40976398,11000,11000.0,11000.0,36 months,12.99,370.59,C,C2,2 years,RENT,52000.0,Verified,2021-01,Current,n,credit_card,12.09,0,2003-09,0,6,14,7795.48,7795.48,4431.2,4431.2,3204.52,1226.68,0.0,0.0,0.0,2022-01,370.59,2022-01,0.0,1,INDIVIDUAL
38192627,40976394,7525,7525.0,7525.0,36 months,23.99,295.19,F,F2,5 years,OWN,32000.0,Verified,2021-01,Current,n,home_improvement,29.41,0,1998-03,1,10,19,5583.65,5583.65,3522.22,3522.22,1941.35,1580.87,0.0,0.0,0.0,2022-01,295.19,2021-01,1.0,1,INDIVIDUAL
38192618,40976385,21000,21000.0,21000.0,36 months,8.67,664.58,B,B1,10+ years,RENT,105000.0,Verified,2021-01,Current,n,debt_consolidation,14.73,0,1999-05,1,21,41,14595.2,14595.2,7954.73,7954.73,6404.8,1549.93,0.0,0.0,0.0,2022-01,664.58,2022-01,0.0,1,INDIVIDUAL
38192611,40976378,14500,14500.0,14375.0,36 months,6.03,441.32,A,A1,1 year,MORTGAGE,127000.0,Verified,2021-01,Late (16-30 days),n,credit_card,18.12,0,1995-04,1,22,67,10343.58,10254.42,4844.8,4803.03,4156.42,688.38,0.0,0.0,0.0,2021-12,441.32,2022-01,0.0,1,INDIVIDUAL
38192547,40976310,18000,18000.0,18000.0,36 months,18.885030365290973,462.39,E,E1,1 year,RENT,113000.0,Not Verified,2021-01,Current,n,debt_consolidation,23.56,2,2001-12,0,14,39,15590.58,15590.58,5511.6,5511.6,2409.42,3102.18,0.0,0.0,0.0,2022-01,462.39,2022-01,0.0,1,INDIVIDUAL
38192534,40976297,27000,27000.0,27000.0,60 months,25.8,805.2,G,G1,7 years,OWN,75000.0,Verified,2021-01,Fully Paid,n,house,29.6,0,1993-11,1,11,24,0.0,0.0,28230.97,28230.97,27000.0,1230.97,0.0,0.0,0.0,2021-03,27503.17,2021-05,0.0,1,INDIVIDUAL
38192487,40976249,20400,20400.0,20400.0,36 months,18.54,524.04,E,E1,1 year,RENT,57000.0,Verified,2021-01,Current,n,debt_consolidation,16.72,0,1997-10,0,6,16,17669.36,17669.36,6283.86,6283.86,2730.64,3553.22,0.0,0.0,0.0,2022-01,524.04,2022-01,0.0,1,INDIVIDUAL
38192485,40976247,20000,20000.0,20000.0,36 months,12.99,673.79,C,C2,3 years,RENT,90000.0,Verified,2021-01,Current,n,debt_consolidation,12.8,0,1998-08,0,16,35,14173.73,14173.73,8056.61,8056.61,5826.27,2230.34,0.0,0.0,0.0,2022-01,673.79,2022-01,0.0,1,INDIVIDUAL
38192419,40976179,14000,14000.0,14000.0,36 months,9.49,448.4,B,B2,10+ years,MORTGAGE,60000.0,Verified,2021-01,Current,n,debt_consolidation,20.82,0,2000-12,0,7,16,9766.82,9766.82,5366.04,5366.04,4233.18,1132.86,0.0,0.0,0.0,2022-01,448.4,2022-01,0.0,1,INDIVIDUAL
38192395,40976155,7000,7000.0,7000.0,36 months,18.1759051181246,252.58,D,D5,< 1 year,RENT,38000.0,Verified,2021-01,Current,n,debt_consolidation,28.63,0,2001-08,1,9,14,5065.99,5065.99,3017.07,3017.07,1934.01,1083.06,0.0,0.0,0.0,2022-01,252.58,2022-01,0.0,1,INDIVIDUAL
38192350,40976109,12000,12000.0,12000.0,36 months,15.99,421.83,D,D2,10+ years,MORTGAGE,65000.0,Verified,2021-01,Current,n,debt_consolidation,27.14,2,1993-06,2,17,44,8731.5,8731.5,4851.53,4851.53,3268.5,1583.03,0.0,0.0,0.0,2021-12,450.0,2022-01,0.0,1,INDIVIDUAL
38192328,40976087,13000,13000.0,13000.0,36 months,11.44,428.32,B,B4,10+ years,OWN,48000.0,Not Verified,2021-01,Current,n,home_improvement,22.13,1,2000-03,1,14,22,9149.62,9149.62,5123.32,5123.32,3850.38,1272.94,0.0,0.0,0.0,2022-01,428.32,2022-01,0.0,1,INDIVIDUAL
38192251,40976007,18000,18000.0,18000.0,60 months,16.49,442.43,D,D3,1 year,RENT,53000.0,Not Verified,2021-01,Current,n,debt_consolidation,37.95,0,1999-12,0,12,37,15473.75,15473.75,5276.18,5276.18,2526.25,2749.93,0.0,0.0,0.0,2022-01,442.43,2022-01,0.0,1,INDIVIDUAL
38192210,40975961,20000,20000.0,20000.0,60 months,18.193057214362362,506.35,D,D5,10+ years,MORTGAGE,64000.0,Verified,2021-01,Current,n,debt_consolidation,12.05,0,2001-05,1,11,25,17280.29,17280.29,6036.51,6036.51,2719.71,3316.8,0.0,0.0,0.0,2022-01,506.35,2022-01,0.0,1,INDIVIDUAL
